g,condition,cycles_per_pixel,mean_power,bin_count
128,FS / P=0.5,0.375,1925.0415241172464,600
128,FS / P=0.5,0.37890625,1946.1649353103967,612
128,FS / P=0.5,0.3828125,1756.503380069901,664
128,FS / P=0.5,0.38671875,2086.5710639894155,592
128,FS / P=0.5,0.390625,2207.962886565129,640
128,FS / P=0.5,0.39453125,1982.417365799287,596
128,FS / P=0.5,0.3984375,2765.2675047816647,664
128,FS / P=0.5,0.40234375,2667.4262208639125,672
128,FS / P=0.5,0.40625,2669.0581383324984,620
128,FS / P=0.5,0.41015625,2901.910624209435,664
128,FS / P=0.5,0.4140625,3084.761923505412,656
128,FS / P=0.5,0.41796875,3134.0493744411706,680
128,FS / P=0.5,0.421875,3119.471239160163,692
128,FS / P=0.5,0.42578125,3802.6321392116397,672
128,FS / P=0.5,0.4296875,4078.101791561404,720
128,FS / P=0.5,0.43359375,4311.454655298411,668
128,FS / P=0.5,0.4375,4471.32207411773,704
128,FS / P=0.5,0.44140625,4877.179285579503,704
128,FS / P=0.5,0.4453125,5377.84696544648,716
128,FS / P=0.5,0.44921875,5425.034280922758,744
128,FS / P=0.5,0.453125,6161.112140477431,728
128,FS / P=0.5,0.45703125,7053.355122377623,728
128,FS / P=0.5,0.4609375,7040.0852469548245,724
128,FS / P=0.5,0.46484375,7916.487311536441,736
128,FS / P=0.5,0.46875,9071.068280793213,776
128,FS / P=0.5,0.47265625,9304.774850125714,772
128,FS / P=0.5,0.4765625,12867.575958116664,768
128,FS / P=0.5,0.48046875,11696.0018675415,792
128,FS / P=0.5,0.484375,13231.869877296445,760
128,FS / P=0.5,0.48828125,17819.75824362176,780
128,FS / P=0.5,0.4921875,21028.264154702494,776
128,FS / P=0.5,0.49609375,18719.18196137355,832
128,FS / P=0.5,0.5,21911.297087405193,742
128,FS / P=0.5,0.50390625,18001.322348022863,692
128,FS / P=0.5,0.5078125,19990.089869088588,620
128,FS / P=0.5,0.51171875,20587.628730829056,588
128,FS / P=0.5,0.515625,19852.568009373026,588
128,FS / P=0.5,0.51953125,24703.919794627534,544
128,FS / P=0.5,0.5234375,22738.138644031966,524
128,FS / P=0.5,0.52734375,22138.42010525669,484
128,FS / P=0.5,0.53125,28741.062960332507,504
128,FS / P=0.5,0.53515625,24022.76764851972,456
128,FS / P=0.5,0.5390625,25848.43999226097,424
128,FS / P=0.5,0.54296875,25981.970194514084,424
128,FS / P=0.5,0.546875,26752.09175114564,436
128,FS / P=0.5,0.55078125,34734.019711081746,400
128,FS / P=0.5,0.5546875,27601.55705109433,368
128,FS / P=0.5,0.55859375,32170.30356757266,356
128,FS / P=0.5,0.5625,31110.869520264718,376
128,FS / P=0.5,0.56640625,43371.85865998592,344
128,FS / P=0.5,0.5703125,37615.62673370157,348
128,FS / P=0.5,0.57421875,39185.17000805657,300
128,FS / P=0.5,0.578125,52241.28726057903,300
128,FS / P=0.5,0.58203125,47365.11857575659,312
128,FS / P=0.5,0.5859375,58748.92424435022,268
128,FS / P=0.5,0.58984375,42511.833251441436,300
128,FS / P=0.5,0.59375,45873.36467032263,236
128,FS / P=0.5,0.59765625,73487.27344999436,260
128,FS / P=0.5,0.6015625,79482.8865266672,244
128,FS / P=0.5,0.60546875,44703.884337676216,216
128,FS / P=0.5,0.609375,78084.74127177068,244
128,FS / P=0.5,0.61328125,84720.9807128766,200
128,FS / P=0.5,0.6171875,102151.78785471267,204
128,FS / P=0.5,0.62109375,88058.19345286691,192
128,FS / P=0.5,0.625,122248.65040059637,160
128,FS / P=0.5,0.62890625,103850.38986678177,196
128,FS / P=0.5,0.6328125,126033.45969252105,152
128,FS / P=0.5,0.63671875,106461.85384135603,160
128,FS / P=0.5,0.640625,211922.36101129733,140
128,FS / P=0.5,0.64453125,118946.47601617781,136
128,FS / P=0.5,0.6484375,204547.70015412976,128
128,FS / P=0.5,0.65234375,193361.8501895992,108
128,FS / P=0.5,0.65625,149759.44979789126,120
128,FS / P=0.5,0.66015625,272450.7448348692,96
128,FS / P=0.5,0.6640625,198743.08118738284,96
128,FS / P=0.5,0.66796875,448974.51983185235,84
128,FS / P=0.5,0.671875,249987.36574989156,52
128,FS / P=0.5,0.67578125,330828.9931937023,92
128,FS / P=0.5,0.6796875,419776.0585360272,40
128,FS / P=0.5,0.68359375,341549.4470988207,68
128,FS / P=0.5,0.6875,1060670.6213540842,28
128,FS / P=0.5,0.69140625,602300.6734591261,40
128,FS / P=0.5,0.6953125,939491.0852882151,20
128,FS / P=0.5,0.69921875,1393676.7078766555,12
128,FS / P=0.5,0.703125,1512039.9093311746,12
128,FS / P=0.5,0.70703125,17161.0,1
128,Serpentine / P=0,0.0,0.0,1
128,Serpentine / P=0,0.00390625,38.920576985005574,8
128,Serpentine / P=0,0.0078125,22.398489588448587,12
128,Serpentine / P=0,0.01171875,24.33189234464661,16
128,Serpentine / P=0,0.015625,12.18056098136239,32
128,Serpentine / P=0,0.01953125,13.244186914383652,28
128,Serpentine / P=0,0.0234375,13.247672481412422,40
128,Serpentine / P=0,0.02734375,15.79764182975747,40
128,Serpentine / P=0,0.03125,15.696700364297461,48
128,Serpentine / P=0,0.03515625,14.530245415367583,68
128,Serpentine / P=0,0.0390625,15.457917143893834,56
128,Serpentine / P=0,0.04296875,18.91154638253549,72
128,Serpentine / P=0,0.046875,22.456112540120326,68
128,Serpentine / P=0,0.05078125,20.86425065727556,88
128,Serpentine / P=0,0.0546875,25.242868500781356,88
128,Serpentine / P=0,0.05859375,29.81851189910095,84
128,Serpentine / P=0,0.0625,51.35338535765471,112
128,Serpentine / P=0,0.06640625,56.65824132098853,112
128,Serpentine / P=0,0.0703125,144.49077123539521,112
128,Serpentine / P=0,0.07421875,145.0667431571829,116
128,Serpentine / P=0,0.078125,270.76288866392997,112
128,Serpentine / P=0,0.08203125,2994.4382653088674,144
128,Serpentine / P=0,0.0859375,656.2739686854075,140
128,Serpentine / P=0,0.08984375,303.21305394942704,144
128,Serpentine / P=0,0.09375,230.71644859348297,144
128,Serpentine / P=0,0.09765625,203.60443858595508,168
128,Serpentine / P=0,0.1015625,133.44862679357462,164
128,Serpentine / P=0,0.10546875,173.73426318287983,160
128,Serpentine / P=0,0.109375,156.35996574016428,184
128,Serpentine / P=0,0.11328125,118.56557144776585,172
128,Serpentine / P=0,0.1171875,119.45358388185493,200
128,Serpentine / P=0,0.12109375,153.807501328104,192
128,Serpentine / P=0,0.125,263.14796619584456,188
128,Serpentine / P=0,0.12890625,282.46717697372884,208
128,Serpentine / P=0,0.1328125,225.86444212725536,224
128,Serpentine / P=0,0.13671875,249.11511592216388,224
128,Serpentine / P=0,0.140625,181.2460629441044,228
128,Serpentine / P=0,0.14453125,165.02572693054682,224
128,Serpentine / P=0,0.1484375,199.01529632026657,248
128,Serpentine / P=0,0.15234375,202.67267177133152,236
128,Serpentine / P=0,0.15625,150.1686507541571,264
128,Serpentine / P=0,0.16015625,232.20738430743384,248
128,Serpentine / P=0,0.1640625,1351.045159332323,264
128,Serpentine / P=0,0.16796875,528.6759688788148,276
128,Serpentine / P=0,0.171875,227.0516004439697,264
128,Serpentine / P=0,0.17578125,256.70126733031844,288
128,Serpentine / P=0,0.1796875,202.93423128365973,276
128,Serpentine / P=0,0.18359375,217.63674550019545,304
128,Serpentine / P=0,0.1875,177.17175163062294,304
128,Serpentine / P=0,0.19140625,157.38115617830792,312
128,Serpentine / P=0,0.1953125,134.7585567199595,316
128,Serpentine / P=0,0.19921875,148.8273313203371,320
128,Serpentine / P=0,0.203125,157.2142600859073,344
128,Serpentine / P=0,0.20703125,207.35314211416875,316
128,Serpentine / P=0,0.2109375,171.09407252749955,336
128,Serpentine / P=0,0.21484375,161.55733664459743,352
128,Serpentine / P=0,0.21875,147.0005472085889,340
128,Serpentine / P=0,0.22265625,167.6769032129606,376
128,Serpentine / P=0,0.2265625,215.03037075817147,336
128,Serpentine / P=0,0.23046875,249.78299121637934,392
128,Serpentine / P=0,0.234375,189.3301541307303,380
128,Serpentine / P=0,0.23828125,217.79078444688298,368
128,Serpentine / P=0,0.2421875,272.4080412370493,400
128,Serpentine / P=0,0.24609375,940.8786677897632,364
128,Serpentine / P=0,0.25,1283.1616258990016,440
128,Serpentine / P=0,0.25390625,681.0338686503221,400
128,Serpentine / P=0,0.2578125,944.5733455049923,424
128,Serpentine / P=0,0.26171875,619.4487714706827,420
128,Serpentine / P=0,0.265625,539.6159351366822,416
128,Serpentine / P=0,0.26953125,616.6965655330022,448
128,Serpentine / P=0,0.2734375,431.695221367798,428
128,Serpentine / P=0,0.27734375,537.7676141185408,432
128,Serpentine / P=0,0.28125,535.4740564077588,480
128,Serpentine / P=0,0.28515625,493.2383208362552,444
128,Serpentine / P=0,0.2890625,595.3816026333095,472
128,Serpentine / P=0,0.29296875,577.4244492866002,456
128,Serpentine / P=0,0.296875,492.09611886776787,488
128,Serpentine / P=0,0.30078125,467.9906374491198,500
128,Serpentine / P=0,0.3046875,458.86396862292077,472
128,Serpentine / P=0,0.30859375,600.2778245924151,496
128,Serpentine / P=0,0.3125,472.9528477817825,492
128,Serpentine / P=0,0.31640625,570.174100935433,536
128,Serpentine / P=0,0.3203125,554.6327677620665,512
128,Serpentine / P=0,0.32421875,474.53094578866074,512
128,Serpentine / P=0,0.328125,926.3561872344226,516
128,Serpentine / P=0,0.33203125,670.8314482151025,552
128,Serpentine / P=0,0.3359375,546.9820426746332,544
128,Serpentine / P=0,0.33984375,813.9834568285022,540
128,Serpentine / P=0,0.34375,603.1554470109334,536
128,Serpentine / P=0,0.34765625,607.032862554835,584
128,Serpentine / P=0,0.3515625,638.408888009958,556
128,Serpentine / P=0,0.35546875,758.0992655256879,576
128,Serpentine / P=0,0.359375,624.1204504790816,568
128,Serpentine / P=0,0.36328125,864.6462771792166,592
128,Serpentine / P=0,0.3671875,897.5298280301018,580
128,Serpentine / P=0,0.37109375,1185.6892746823455,592
128,Serpentine / P=0,0.375,4197.390195025777,600
128,Serpentine / P=0,0.37890625,3107.3253668826155,612
128,Serpentine / P=0,0.3828125,3819.2565616314937,664
128,Serpentine / P=0,0.38671875,3127.725285518274,592
128,Serpentine / P=0,0.390625,2004.592718594094,640
128,Serpentine / P=0,0.39453125,2289.3019082388596,596
128,Serpentine / P=0,0.3984375,2395.109361626527,664
128,Serpentine / P=0,0.40234375,1765.4836264877417,672
128,Serpentine / P=0,0.40625,2887.4268026672416,620
128,Serpentine / P=0,0.41015625,2649.9678622504302,664
128,Serpentine / P=0,0.4140625,2548.7227386558284,656
128,Serpentine / P=0,0.41796875,2121.213261059029,680
128,Serpentine / P=0,0.421875,1746.9414362008467,692
128,Serpentine / P=0,0.42578125,2017.1669151273347,672
128,Serpentine / P=0,0.4296875,2079.830037512097,720
128,Serpentine / P=0,0.43359375,1605.1704690057688,668
128,Serpentine / P=0,0.4375,1835.0699968934007,704
128,Serpentine / P=0,0.44140625,2073.5072212959185,704
128,Serpentine / P=0,0.4453125,2610.8072740109083,716
128,Serpentine / P=0,0.44921875,2992.3828819718115,744
128,Serpentine / P=0,0.453125,2725.774506153052,728
128,Serpentine / P=0,0.45703125,2244.416665204467,728
128,Serpentine / P=0,0.4609375,2648.162788305311,724
128,Serpentine / P=0,0.46484375,2802.914643955466,736
128,Serpentine / P=0,0.46875,3236.5144145624267,776
128,Serpentine / P=0,0.47265625,3368.3380726986184,772
128,Serpentine / P=0,0.4765625,3394.2821930465566,768
128,Serpentine / P=0,0.48046875,4162.79617944601,792
128,Serpentine / P=0,0.484375,4318.771974558477,760
128,Serpentine / P=0,0.48828125,5385.000060860185,780
128,Serpentine / P=0,0.4921875,8651.850488945656,776
128,Serpentine / P=0,0.49609375,12280.533342606666,832
128,Serpentine / P=0,0.5,22689.352206527154,742
128,Serpentine / P=0,0.50390625,22915.98931218362,692
128,Serpentine / P=0,0.5078125,12995.70259063078,620
128,Serpentine / P=0,0.51171875,14328.13737500515,588
128,Serpentine / P=0,0.515625,13458.813617005842,588
128,Serpentine / P=0,0.51953125,18354.86550726067,544
128,Serpentine / P=0,0.5234375,17805.030941104826,524
128,Serpentine / P=0,0.52734375,18176.943581706408,484
128,Serpentine / P=0,0.53125,16995.38749523068,504
128,Serpentine / P=0,0.53515625,20809.116915854785,456
128,Serpentine / P=0,0.5390625,27533.88787475455,424
128,Serpentine / P=0,0.54296875,11440.620967609024,424
128,Serpentine / P=0,0.546875,15626.031015005461,436
128,Serpentine / P=0,0.55078125,27767.895977439824,400
128,Serpentine / P=0,0.5546875,16251.007910219685,368
128,Serpentine / P=0,0.55859375,34079.907943276856,356
128,Serpentine / P=0,0.5625,28464.168358255905,376
128,Serpentine / P=0,0.56640625,22446.29787329313,344
128,Serpentine / P=0,0.5703125,13196.21762387597,348
128,Serpentine / P=0,0.57421875,17873.13238519223,300
128,Serpentine / P=0,0.578125,27739.29276063544,300
128,Serpentine / P=0,0.58203125,27911.648307697316,312
128,Serpentine / P=0,0.5859375,27076.80073920987,268
128,Serpentine / P=0,0.58984375,44313.04761667797,300
128,Serpentine / P=0,0.59375,24754.621869289706,236
128,Serpentine / P=0,0.59765625,72378.3343252469,260
128,Serpentine / P=0,0.6015625,33410.91724266924,244
128,Serpentine / P=0,0.60546875,73908.75089085933,216
128,Serpentine / P=0,0.609375,42549.265955887706,244
128,Serpentine / P=0,0.61328125,26358.158814971233,200
128,Serpentine / P=0,0.6171875,74150.29021890346,204
128,Serpentine / P=0,0.62109375,68738.51929347505,192
128,Serpentine / P=0,0.625,39492.04511353037,160
128,Serpentine / P=0,0.62890625,83547.00679058637,196
128,Serpentine / P=0,0.6328125,66291.06094006999,152
128,Serpentine / P=0,0.63671875,74459.76448800488,160
128,Serpentine / P=0,0.640625,88107.84449145169,140
128,Serpentine / P=0,0.64453125,136136.2169759943,136
128,Serpentine / P=0,0.6484375,195597.43751605618,128
128,Serpentine / P=0,0.65234375,186993.85633807,108
128,Serpentine / P=0,0.65625,122558.42942340107,120
128,Serpentine / P=0,0.66015625,621643.2014046271,96
128,Serpentine / P=0,0.6640625,179873.58781793623,96
128,Serpentine / P=0,0.66796875,351113.31290827127,84
128,Serpentine / P=0,0.671875,324881.83264927095,52
128,Serpentine / P=0,0.67578125,911129.123667193,92
128,Serpentine / P=0,0.6796875,848998.9069539085,40
128,Serpentine / P=0,0.68359375,753888.8441249297,68
128,Serpentine / P=0,0.6875,1080839.7451726797,28
128,Serpentine / P=0,0.69140625,418715.1537254532,40
128,Serpentine / P=0,0.6953125,1232920.949440074,20
128,Serpentine / P=0,0.69921875,3056513.718505906,12
128,Serpentine / P=0,0.703125,10222923.43522864,12
128,Serpentine / P=0,0.70703125,9928801.0,1
128,Serpentine / P=0.5,0.0,0.0,1
128,Serpentine / P=0.5,0.00390625,36.38700226805342,8
128,Serpentine / P=0.5,0.0078125,25.732188061943436,12
128,Serpentine / P=0.5,0.01171875,21.513026066092092,16
128,Serpentine / P=0.5,0.015625,11.887698908298164,32
128,Serpentine / P=0.5,0.01953125,24.294487651741964,28
128,Serpentine / P=0.5,0.0234375,24.754003361746605,40
128,Serpentine / P=0.5,0.02734375,34.948233551397536,40
128,Serpentine / P=0.5,0.03125,32.24551519794667,48
128,Serpentine / P=0.5,0.03515625,28.37910361162754,68
128,Serpentine / P=0.5,0.0390625,39.65442691187443,56
128,Serpentine / P=0.5,0.04296875,41.12273353971906,72
128,Serpentine / P=0.5,0.046875,56.49878716006956,68
128,Serpentine / P=0.5,0.05078125,53.013644548374934,88
128,Serpentine / P=0.5,0.0546875,75.25061971843697,88
128,Serpentine / P=0.5,0.05859375,91.35109571226683,84
128,Serpentine / P=0.5,0.0625,77.50806929788452,112
128,Serpentine / P=0.5,0.06640625,121.32681014644547,112
128,Serpentine / P=0.5,0.0703125,137.78912214851655,112
128,Serpentine / P=0.5,0.07421875,158.342030653948,116
128,Serpentine / P=0.5,0.078125,143.55556895475988,112
128,Serpentine / P=0.5,0.08203125,159.2394440663365,144
128,Serpentine / P=0.5,0.0859375,231.75922240214314,140
128,Serpentine / P=0.5,0.08984375,169.0780819236128,144
128,Serpentine / P=0.5,0.09375,201.9822544223337,144
128,Serpentine / P=0.5,0.09765625,233.0552259454796,168
128,Serpentine / P=0.5,0.1015625,187.44171212027513,164
128,Serpentine / P=0.5,0.10546875,211.19177116235386,160
128,Serpentine / P=0.5,0.109375,223.88983593895622,184
128,Serpentine / P=0.5,0.11328125,248.22072745694751,172
128,Serpentine / P=0.5,0.1171875,289.272940714429,200
128,Serpentine / P=0.5,0.12109375,252.59830895866995,192
128,Serpentine / P=0.5,0.125,220.12927140936878,188
128,Serpentine / P=0.5,0.12890625,229.06089735544103,208
128,Serpentine / P=0.5,0.1328125,275.045068955502,224
128,Serpentine / P=0.5,0.13671875,284.00572169740786,224
128,Serpentine / P=0.5,0.140625,277.71152493886166,228
128,Serpentine / P=0.5,0.14453125,319.02720265904935,224
128,Serpentine / P=0.5,0.1484375,263.07679620030916,248
128,Serpentine / P=0.5,0.15234375,318.4352776213578,236
128,Serpentine / P=0.5,0.15625,279.289040231446,264
128,Serpentine / P=0.5,0.16015625,313.3085470730587,248
128,Serpentine / P=0.5,0.1640625,258.25556267702177,264
128,Serpentine / P=0.5,0.16796875,328.59993293914243,276
128,Serpentine / P=0.5,0.171875,349.1311276429722,264
128,Serpentine / P=0.5,0.17578125,324.01431158638866,288
128,Serpentine / P=0.5,0.1796875,360.1101597694989,276
128,Serpentine / P=0.5,0.18359375,346.369870314944,304
128,Serpentine / P=0.5,0.1875,318.5512993409846,304
128,Serpentine / P=0.5,0.19140625,367.71729285803394,312
128,Serpentine / P=0.5,0.1953125,349.4863624582503,316
128,Serpentine / P=0.5,0.19921875,339.8088137670447,320
128,Serpentine / P=0.5,0.203125,369.2196203664602,344
128,Serpentine / P=0.5,0.20703125,360.52848856703434,316
128,Serpentine / P=0.5,0.2109375,380.50803150930165,336
128,Serpentine / P=0.5,0.21484375,389.4991374345919,352
128,Serpentine / P=0.5,0.21875,406.45923762717183,340
128,Serpentine / P=0.5,0.22265625,458.876897155427,376
128,Serpentine / P=0.5,0.2265625,370.1080289758299,336
128,Serpentine / P=0.5,0.23046875,485.3924936257996,392
128,Serpentine / P=0.5,0.234375,417.75561733824856,380
128,Serpentine / P=0.5,0.23828125,420.3582911448621,368
128,Serpentine / P=0.5,0.2421875,442.94657490435543,400
128,Serpentine / P=0.5,0.24609375,535.8748071993689,364
128,Serpentine / P=0.5,0.25,501.3689797202519,440
128,Serpentine / P=0.5,0.25390625,510.43044981649,400
128,Serpentine / P=0.5,0.2578125,557.4517668669218,424
128,Serpentine / P=0.5,0.26171875,553.0804558337272,420
128,Serpentine / P=0.5,0.265625,628.4939215626277,416
128,Serpentine / P=0.5,0.26953125,581.808273701585,448
128,Serpentine / P=0.5,0.2734375,569.6606269835336,428
128,Serpentine / P=0.5,0.27734375,630.5226987174412,432
128,Serpentine / P=0.5,0.28125,590.8030507000041,480
128,Serpentine / P=0.5,0.28515625,675.1922974197888,444
128,Serpentine / P=0.5,0.2890625,650.2984557526554,472
128,Serpentine / P=0.5,0.29296875,672.0926490135661,456
128,Serpentine / P=0.5,0.296875,615.9764117590502,488
128,Serpentine / P=0.5,0.30078125,746.6855657940453,500
128,Serpentine / P=0.5,0.3046875,769.3084935409785,472
128,Serpentine / P=0.5,0.30859375,792.3260322696786,496
128,Serpentine / P=0.5,0.3125,894.5865211156148,492
128,Serpentine / P=0.5,0.31640625,786.2584711152628,536
128,Serpentine / P=0.5,0.3203125,840.3292613125392,512
128,Serpentine / P=0.5,0.32421875,907.8308382772609,512
128,Serpentine / P=0.5,0.328125,966.6423425291208,516
128,Serpentine / P=0.5,0.33203125,931.9293076326396,552
128,Serpentine / P=0.5,0.3359375,1035.1990481386667,544
128,Serpentine / P=0.5,0.33984375,954.3984786919254,540
128,Serpentine / P=0.5,0.34375,1085.8229334327493,536
128,Serpentine / P=0.5,0.34765625,1166.414409198631,584
128,Serpentine / P=0.5,0.3515625,1299.876096322798,556
128,Serpentine / P=0.5,0.35546875,1246.7750762482929,576
128,Serpentine / P=0.5,0.359375,1329.059954147127,568
128,Serpentine / P=0.5,0.36328125,1272.263536610395,592
128,Serpentine / P=0.5,0.3671875,1464.89760343245,580
128,Serpentine / P=0.5,0.37109375,1376.969065929442,592
128,Serpentine / P=0.5,0.375,1649.1634842189962,600
128,Serpentine / P=0.5,0.37890625,1613.149801751864,612
128,Serpentine / P=0.5,0.3828125,1792.4686722377194,664
128,Serpentine / P=0.5,0.38671875,1717.9867559812592,592
128,Serpentine / P=0.5,0.390625,1800.9131986137568,640
128,Serpentine / P=0.5,0.39453125,2142.2230135408818,596
128,Serpentine / P=0.5,0.3984375,2126.2423495671696,664
128,Serpentine / P=0.5,0.40234375,2295.2037531109854,672
128,Serpentine / P=0.5,0.40625,2257.8899604948583,620
128,Serpentine / P=0.5,0.41015625,2423.8474479534484,664
128,Serpentine / P=0.5,0.4140625,2649.1660691826414,656
128,Serpentine / P=0.5,0.41796875,2593.722393356937,680
128,Serpentine / P=0.5,0.421875,3219.3015399130386,692
128,Serpentine / P=0.5,0.42578125,3690.4922847903654,672
128,Serpentine / P=0.5,0.4296875,3440.1713808181044,720
128,Serpentine / P=0.5,0.43359375,3565.642718665,668
128,Serpentine / P=0.5,0.4375,3912.35285665635,704
128,Serpentine / P=0.5,0.44140625,4383.647961351467,704
128,Serpentine / P=0.5,0.4453125,4651.705466469478,716
128,Serpentine / P=0.5,0.44921875,5000.7655589654905,744
128,Serpentine / P=0.5,0.453125,5204.955082676963,728
128,Serpentine / P=0.5,0.45703125,5119.6559772480405,728
128,Serpentine / P=0.5,0.4609375,5588.90200497399,724
128,Serpentine / P=0.5,0.46484375,7172.2396492955295,736
128,Serpentine / P=0.5,0.46875,7668.574921593732,776
128,Serpentine / P=0.5,0.47265625,8571.638257462668,772
128,Serpentine / P=0.5,0.4765625,10637.042365176225,768
128,Serpentine / P=0.5,0.48046875,11043.186437986502,792
128,Serpentine / P=0.5,0.484375,12402.764264526366,760
128,Serpentine / P=0.5,0.48828125,15210.236578676926,780
128,Serpentine / P=0.5,0.4921875,16139.575874019662,776
128,Serpentine / P=0.5,0.49609375,15700.324937430258,832
128,Serpentine / P=0.5,0.5,18086.297660114804,742
128,Serpentine / P=0.5,0.50390625,17432.398607702162,692
128,Serpentine / P=0.5,0.5078125,19718.600282354786,620
128,Serpentine / P=0.5,0.51171875,21227.17645344382,588
128,Serpentine / P=0.5,0.515625,19197.24358437576,588
128,Serpentine / P=0.5,0.51953125,19964.406356243373,544
128,Serpentine / P=0.5,0.5234375,28922.072351302937,524
128,Serpentine / P=0.5,0.52734375,24320.71643394835,484
128,Serpentine / P=0.5,0.53125,24907.56558073223,504
128,Serpentine / P=0.5,0.53515625,27958.092717890642,456
128,Serpentine / P=0.5,0.5390625,25124.75746560203,424
128,Serpentine / P=0.5,0.54296875,24320.084333150306,424
128,Serpentine / P=0.5,0.546875,28746.609667022276,436
128,Serpentine / P=0.5,0.55078125,38226.359977422406,400
128,Serpentine / P=0.5,0.5546875,34082.69529836425,368
128,Serpentine / P=0.5,0.55859375,35122.91121532015,356
128,Serpentine / P=0.5,0.5625,35510.20330490018,376
128,Serpentine / P=0.5,0.56640625,35640.96733671618,344
128,Serpentine / P=0.5,0.5703125,33416.94794252478,348
128,Serpentine / P=0.5,0.57421875,32075.29710026972,300
128,Serpentine / P=0.5,0.578125,40381.42243159062,300
128,Serpentine / P=0.5,0.58203125,62918.2410397684,312
128,Serpentine / P=0.5,0.5859375,70342.927552677,268
128,Serpentine / P=0.5,0.58984375,69928.26144201559,300
128,Serpentine / P=0.5,0.59375,60300.34109452947,236
128,Serpentine / P=0.5,0.59765625,78118.23452287835,260
128,Serpentine / P=0.5,0.6015625,73091.7243478207,244
128,Serpentine / P=0.5,0.60546875,80145.78528654,216
128,Serpentine / P=0.5,0.609375,73075.09701094904,244
128,Serpentine / P=0.5,0.61328125,116785.37272931846,200
128,Serpentine / P=0.5,0.6171875,115636.21142205538,204
128,Serpentine / P=0.5,0.62109375,108868.51403880795,192
128,Serpentine / P=0.5,0.625,92547.06034422049,160
128,Serpentine / P=0.5,0.62890625,110317.0849822069,196
128,Serpentine / P=0.5,0.6328125,122914.98304596367,152
128,Serpentine / P=0.5,0.63671875,123838.64381809908,160
128,Serpentine / P=0.5,0.640625,195190.51890260502,140
128,Serpentine / P=0.5,0.64453125,170896.04069849898,136
128,Serpentine / P=0.5,0.6484375,204292.69142444292,128
128,Serpentine / P=0.5,0.65234375,308924.1355865812,108
128,Serpentine / P=0.5,0.65625,207118.2267808277,120
128,Serpentine / P=0.5,0.66015625,325009.9237828428,96
128,Serpentine / P=0.5,0.6640625,300011.4337039983,96
128,Serpentine / P=0.5,0.66796875,238848.55736195363,84
128,Serpentine / P=0.5,0.671875,257715.7680920238,52
128,Serpentine / P=0.5,0.67578125,346783.7110160313,92
128,Serpentine / P=0.5,0.6796875,470336.9859287954,40
128,Serpentine / P=0.5,0.68359375,365697.21064352564,68
128,Serpentine / P=0.5,0.6875,517287.86158911977,28
128,Serpentine / P=0.5,0.69140625,601452.6951080577,40
128,Serpentine / P=0.5,0.6953125,668883.4730788872,20
128,Serpentine / P=0.5,0.69921875,726794.417848995,12
128,Serpentine / P=0.5,0.703125,875871.4985034311,12
128,Serpentine / P=0.5,0.70703125,1085764.0,1
