revision,fixture,width,height,pixels,sixel_bytes,sixel_sha256,threads,round,phase,sample,traversal,schedule_position,scan_start_count,scan_finish_count,paint_ready_count,paint_start_count,paint_finish_count,decoder_abort_count,observed_path,barrier_ordered,paint_spans_overlap,decoder_wall_seconds,scan_wall_seconds,paint_wall_seconds,png_wall_seconds,total_wall_seconds,command
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,6,8,timed,6,descending,11,6,6,6,6,6,0,parallel-direct,yes,yes,0.007396,0.003133,0.003949,0.065804,0.07328,'{sixel2png}' --threads=6 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,5,8,timed,6,descending,12,5,5,5,5,5,0,parallel-direct,yes,yes,0.008333,0.0036489999999999995,0.004404000000000001,0.065807,0.074235,'{sixel2png}' --threads=5 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,4,8,timed,6,descending,13,4,4,4,4,4,0,parallel-direct,yes,yes,0.01022,0.004339,0.005638,0.065626,0.07592700000000001,'{sixel2png}' --threads=4 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,3,8,timed,6,descending,14,3,3,3,3,3,0,parallel-direct,yes,yes,0.012987,0.005493,0.007267000000000001,0.06575,0.078822,'{sixel2png}' --threads=3 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,2,8,timed,6,descending,15,2,2,2,2,2,0,parallel-direct,yes,yes,0.018247000000000003,0.007703000000000001,0.010302000000000002,0.065718,0.084043,'{sixel2png}' --threads=2 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,1,8,timed,6,descending,16,0,0,0,0,0,0,serial,not-applicable,not-applicable,0.01556,,,0.066003,0.08165700000000001,'{sixel2png}' --threads=1 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,1,9,timed,7,ascending,1,0,0,0,0,0,0,serial,not-applicable,not-applicable,0.015518,,,0.065569,0.081181,'{sixel2png}' --threads=1 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,2,9,timed,7,ascending,2,2,2,2,2,2,0,parallel-direct,yes,yes,0.018319000000000002,0.007735,0.010329999999999999,0.065848,0.084246,'{sixel2png}' --threads=2 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,3,9,timed,7,ascending,3,3,3,3,3,3,0,parallel-direct,yes,yes,0.013004,0.005501000000000001,0.007273,0.065786,0.078875,'{sixel2png}' --threads=3 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,4,9,timed,7,ascending,4,4,4,4,4,4,0,parallel-direct,yes,yes,0.010219,0.0043360000000000004,0.00565,0.065803,0.076103,'{sixel2png}' --threads=4 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,5,9,timed,7,ascending,5,5,5,5,5,5,0,parallel-direct,yes,yes,0.008509000000000001,0.0036320000000000002,0.004607999999999999,0.065937,0.074535,'{sixel2png}' --threads=5 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,6,9,timed,7,ascending,6,6,6,6,6,6,0,parallel-direct,yes,yes,0.007346,0.003017,0.00401,0.065915,0.073339,'{sixel2png}' --threads=6 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,7,9,timed,7,ascending,7,7,7,7,7,7,0,parallel-direct,yes,yes,0.006562,0.002802,0.0034020000000000005,0.065985,0.072635,'{sixel2png}' --threads=7 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,8,9,timed,7,ascending,8,8,8,8,8,8,0,parallel-direct,yes,yes,0.006137,0.002542,0.0032420000000000005,0.06606,0.07228799999999999,'{sixel2png}' --threads=8 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,9,9,timed,7,ascending,9,9,9,9,9,9,0,parallel-direct,yes,yes,0.005515999999999999,0.0022830000000000003,0.0028459999999999996,0.065791,0.07139,'{sixel2png}' --threads=9 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,10,9,timed,7,ascending,10,10,10,10,10,10,0,parallel-direct,yes,yes,0.005394,0.002374,0.002635,0.065842,0.071336,'{sixel2png}' --threads=10 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,11,9,timed,7,ascending,11,11,11,11,11,11,0,parallel-direct,yes,yes,0.006098999999999999,0.002653,0.0029200000000000003,0.06716,0.073358,'{sixel2png}' --threads=11 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,12,9,timed,7,ascending,12,12,12,12,12,12,0,parallel-direct,yes,yes,0.006012,0.002594,0.003002,0.067409,0.073514,'{sixel2png}' --threads=12 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,13,9,timed,7,ascending,13,13,13,13,13,13,0,parallel-direct,yes,yes,0.0065780000000000005,0.002487,0.0034279999999999996,0.066053,0.072711,'{sixel2png}' --threads=13 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,14,9,timed,7,ascending,14,14,14,14,14,14,0,parallel-direct,yes,yes,0.005819,0.0023949999999999996,0.002886,0.066002,0.07192,'{sixel2png}' --threads=14 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,15,9,timed,7,ascending,15,15,15,15,15,15,0,parallel-direct,yes,yes,0.006333,0.002681,0.0031839999999999998,0.067397,0.073811,'{sixel2png}' --threads=15 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,16,9,timed,7,ascending,16,16,16,16,16,16,0,parallel-direct,yes,yes,0.006227,0.002641,0.002898,0.06744800000000001,0.073767,'{sixel2png}' --threads=16 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,16,10,timed,8,descending,1,16,16,16,16,16,0,parallel-direct,yes,yes,0.006272,0.00259,0.0030680000000000004,0.06739200000000001,0.073774,'{sixel2png}' --threads=16 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,15,10,timed,8,descending,2,15,15,15,15,15,0,parallel-direct,yes,yes,0.0064399999999999995,0.002555,0.003313,0.06747,0.074002,'{sixel2png}' --threads=15 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,14,10,timed,8,descending,3,14,14,14,14,14,0,parallel-direct,yes,yes,0.0056500000000000005,0.0023639999999999998,0.002875,0.065867,0.07160899999999999,'{sixel2png}' --threads=14 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,13,10,timed,8,descending,4,13,13,13,13,13,0,parallel-direct,yes,yes,0.006164,0.002487,0.003072,0.065868,0.072116,'{sixel2png}' --threads=13 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,12,10,timed,8,descending,5,12,12,12,12,12,0,parallel-direct,yes,yes,0.005852,0.002478,0.0029069999999999994,0.065939,0.071879,'{sixel2png}' --threads=12 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,11,10,timed,8,descending,6,11,11,11,11,11,0,parallel-direct,yes,yes,0.006059,0.0026680000000000002,0.0028669999999999998,0.065702,0.071851,'{sixel2png}' --threads=11 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,10,10,timed,8,descending,7,10,10,10,10,10,0,parallel-direct,yes,yes,0.005239,0.002154,0.002656,0.067237,0.072575,'{sixel2png}' --threads=10 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,9,10,timed,8,descending,8,9,9,9,9,9,0,parallel-direct,yes,yes,0.005568,0.00231,0.002877,0.06588799999999999,0.071541,'{sixel2png}' --threads=9 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,8,10,timed,8,descending,9,8,8,8,8,8,0,parallel-direct,yes,yes,0.006118,0.002558,0.0032090000000000005,0.06574,0.071948,'{sixel2png}' --threads=8 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,7,10,timed,8,descending,10,7,7,7,7,7,0,parallel-direct,yes,yes,0.006546,0.002792,0.0034339999999999996,0.06643299999999999,0.073059,'{sixel2png}' --threads=7 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,6,10,timed,8,descending,11,6,6,6,6,6,0,parallel-direct,yes,yes,0.007438,0.0031450000000000002,0.003946,0.068148,0.075673,'{sixel2png}' --threads=6 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,5,10,timed,8,descending,12,5,5,5,5,5,0,parallel-direct,yes,yes,0.008569,0.0036450000000000002,0.004656,0.065723,0.074386,'{sixel2png}' --threads=5 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,4,10,timed,8,descending,13,4,4,4,4,4,0,parallel-direct,yes,yes,0.010239,0.004334,0.005651,0.065701,0.076021,'{sixel2png}' --threads=4 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,3,10,timed,8,descending,14,3,3,3,3,3,0,parallel-direct,yes,yes,0.013035,0.005533,0.007285,0.065787,0.078903,'{sixel2png}' --threads=3 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,2,10,timed,8,descending,15,2,2,2,2,2,0,parallel-direct,yes,yes,0.018258,0.007696,0.01031,0.065744,0.084082,'{sixel2png}' --threads=2 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,1,10,timed,8,descending,16,0,0,0,0,0,0,serial,not-applicable,not-applicable,0.015474,,,0.06584799999999999,0.081426,'{sixel2png}' --threads=1 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,1,11,timed,9,ascending,1,0,0,0,0,0,0,serial,not-applicable,not-applicable,0.015486,,,0.065541,0.081124,'{sixel2png}' --threads=1 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,2,11,timed,9,ascending,2,2,2,2,2,2,0,parallel-direct,yes,yes,0.018249,0.0076690000000000005,0.010309999999999998,0.065621,0.083949,'{sixel2png}' --threads=2 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,3,11,timed,9,ascending,3,3,3,3,3,3,0,parallel-direct,yes,yes,0.013014,0.005529999999999999,0.007264,0.06575900000000001,0.07885700000000001,'{sixel2png}' --threads=3 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,4,11,timed,9,ascending,4,4,4,4,4,4,0,parallel-direct,yes,yes,0.010236,0.0043289999999999995,0.005658,0.065802,0.076119,'{sixel2png}' --threads=4 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,5,11,timed,9,ascending,5,5,5,5,5,5,0,parallel-direct,yes,yes,0.008581,0.003624,0.004695999999999999,0.06557099999999999,0.07424499999999999,'{sixel2png}' --threads=5 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,6,11,timed,9,ascending,6,6,6,6,6,6,0,parallel-direct,yes,yes,0.007973,0.003713,0.003948999999999999,0.065767,0.07381900000000001,'{sixel2png}' --threads=6 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,7,11,timed,9,ascending,7,7,7,7,7,7,0,parallel-direct,yes,yes,0.006561,0.002796,0.003437,0.065706,0.07234900000000001,'{sixel2png}' --threads=7 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,8,11,timed,9,ascending,8,8,8,8,8,8,0,parallel-direct,yes,yes,0.006084999999999999,0.002562,0.0032010000000000003,0.065687,0.071862,'{sixel2png}' --threads=8 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,9,11,timed,9,ascending,9,9,9,9,9,9,0,parallel-direct,yes,yes,0.005547,0.002297,0.0028630000000000005,0.06567300000000001,0.0713,'{sixel2png}' --threads=9 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,10,11,timed,9,ascending,10,10,10,10,10,10,0,parallel-direct,yes,yes,0.005219,0.0021599999999999996,0.0026620000000000003,0.067277,0.072619,'{sixel2png}' --threads=10 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,11,11,timed,9,ascending,11,11,11,11,11,11,0,parallel-direct,yes,yes,0.006619000000000001,0.0027170000000000002,0.0034400000000000003,0.065664,0.072382,'{sixel2png}' --threads=11 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,12,11,timed,9,ascending,12,12,12,12,12,12,0,parallel-direct,yes,yes,0.006087,0.002595,0.003001,0.065986,0.072169,'{sixel2png}' --threads=12 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,13,11,timed,9,ascending,13,13,13,13,13,13,0,parallel-direct,yes,yes,0.007563,0.003118,0.00389,0.067118,0.074769,'{sixel2png}' --threads=13 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,14,11,timed,9,ascending,14,14,14,14,14,14,0,parallel-direct,yes,yes,0.006268,0.002337,0.003364,0.067278,0.07363399999999999,'{sixel2png}' --threads=14 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,15,11,timed,9,ascending,15,15,15,15,15,15,0,parallel-direct,yes,yes,0.006713,0.002835,0.003376,0.065892,0.07269300000000001,'{sixel2png}' --threads=15 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
aa280da3fb49fead8690094901a6eaf232fa100f,1920x1080,1920,1080,2073600,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,16,11,timed,9,ascending,16,16,16,16,16,16,0,parallel-direct,yes,yes,0.006488,0.002692,0.0032029999999999997,0.06588,0.072462,'{sixel2png}' --threads=16 --gpu-policy=off -J '{log}' -i '{decoder_sixel}' -o '{null}'
