revision,fixture,width,height,pixels,threads,round,phase,sample,traversal,schedule_position,planner_mode,bands,queue_depth,band_height,overlap_rows,planned_dither_threads,planned_encode_threads,observed_parallel_dither_threads,observed_encode_pool_threads,observed_writer_threads,dither_start_count,dither_finish_count,encode_worker_start_count,encode_worker_finish_count,writer_start_count,writer_finish_count,encoder_abort_count,tail_grow_requested,dither_encode_overlap,encoder_wall_seconds,palette_wall_seconds,dither_encode_wall_seconds,sixel_bytes,sixel_sha256,total_wall_seconds,command
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,10,8,timed,6,descending,7,pipeline,113,30,102,0,7,3,7,3,1,7,7,180,180,1,1,0,yes,yes,0.213035,0.069243,0.097928,1112011,e6899471b079cb9bd831d17515535daf8e5fcac8a8c80d6914af265f817c60d8,0.213035,'{img2sixel}' --threads=10 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,9,8,timed,6,descending,8,pipeline,113,27,102,0,7,2,7,2,1,7,7,180,180,1,1,0,yes,yes,0.214481,0.06927900000000001,0.098498,1112011,e6899471b079cb9bd831d17515535daf8e5fcac8a8c80d6914af265f817c60d8,0.214481,'{img2sixel}' --threads=9 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,8,8,timed,6,descending,9,pipeline,113,24,114,0,6,2,6,2,1,6,6,180,180,1,1,0,yes,yes,0.230922,0.06951299999999999,0.11185799999999999,1110266,9bfe778ebfad630c52817797049bbd64c93ec8afb743628f4b3cfc94da705d0f,0.230922,'{img2sixel}' --threads=8 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,7,8,timed,6,descending,10,pipeline,113,21,138,0,5,2,5,2,1,5,5,180,180,1,1,0,yes,yes,0.254079,0.069527,0.13315499999999997,1112165,72ca254012a3e3e522ddd8c8a1ac9bdfc00d5af6cb5fb14101fb73d8b4ad558a,0.254079,'{img2sixel}' --threads=7 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,6,8,timed,6,descending,11,pipeline,113,18,174,0,4,2,4,2,1,4,4,180,180,1,1,0,yes,yes,0.28927600000000003,0.069762,0.164645,1112687,f983921ff065e81bf243edcc24e56c0d506e943475ecf24c196e1a89db6f6891,0.28927600000000003,'{img2sixel}' --threads=6 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,5,8,timed,6,descending,12,pipeline,113,15,228,0,3,2,3,2,1,3,3,180,180,1,1,0,yes,yes,0.34787,0.06904500000000001,0.220042,1110687,7f210772d0cea09d8936b3b53de6b570dc34fbccbbd14e178137bec614255a07,0.34787,'{img2sixel}' --threads=5 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,4,8,timed,6,descending,13,pipeline,113,12,342,0,2,2,2,2,1,2,2,180,180,1,1,0,yes,yes,0.454253,0.069875,0.31939799999999996,1112109,2dfe38f3bf3164808afd092ab6330aae11349fbecfda4a21833c2c99fd7f24e2,0.454253,'{img2sixel}' --threads=4 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,3,8,timed,6,descending,14,pipeline,113,9,678,0,1,2,0,2,1,0,0,180,180,1,1,0,yes,yes,0.770544,0.069307,0.6253759999999999,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,0.770544,'{img2sixel}' --threads=3 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,2,8,timed,6,descending,15,pipeline,113,6,678,0,1,1,0,2,1,0,0,180,180,1,1,0,no,no,0.7930200000000001,0.06908900000000001,0.627851,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,0.7930200000000001,'{img2sixel}' --threads=2 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,1,8,timed,6,descending,16,serial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,0.859297,0.069659,0.631914,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,0.859297,'{img2sixel}' --threads=1 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,1,9,timed,7,ascending,1,serial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,0.8605550000000001,0.069296,0.631136,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,0.8605550000000001,'{img2sixel}' --threads=1 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,2,9,timed,7,ascending,2,pipeline,113,6,678,0,1,1,0,2,1,0,0,180,180,1,1,0,no,no,0.7908430000000001,0.069049,0.6250500000000001,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,0.7908430000000001,'{img2sixel}' --threads=2 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,3,9,timed,7,ascending,3,pipeline,113,9,678,0,1,2,0,2,1,0,0,180,180,1,1,0,yes,yes,0.768482,0.06892200000000001,0.623991,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,0.768482,'{img2sixel}' --threads=3 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,4,9,timed,7,ascending,4,pipeline,113,12,342,0,2,2,2,2,1,2,2,180,180,1,1,0,yes,yes,0.453295,0.069444,0.31942499999999996,1112109,2dfe38f3bf3164808afd092ab6330aae11349fbecfda4a21833c2c99fd7f24e2,0.453295,'{img2sixel}' --threads=4 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,5,9,timed,7,ascending,5,pipeline,113,15,228,0,3,2,3,2,1,3,3,180,180,1,1,0,yes,yes,0.346938,0.069268,0.219415,1110687,7f210772d0cea09d8936b3b53de6b570dc34fbccbbd14e178137bec614255a07,0.346938,'{img2sixel}' --threads=5 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,6,9,timed,7,ascending,6,pipeline,113,18,174,0,4,2,4,2,1,4,4,180,180,1,1,0,yes,yes,0.28852300000000003,0.069076,0.16393400000000002,1112687,f983921ff065e81bf243edcc24e56c0d506e943475ecf24c196e1a89db6f6891,0.28852300000000003,'{img2sixel}' --threads=6 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,7,9,timed,7,ascending,7,pipeline,113,21,138,0,5,2,5,2,1,5,5,180,180,1,1,0,yes,yes,0.25309200000000004,0.06925600000000001,0.132998,1112165,72ca254012a3e3e522ddd8c8a1ac9bdfc00d5af6cb5fb14101fb73d8b4ad558a,0.25309200000000004,'{img2sixel}' --threads=7 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,8,9,timed,7,ascending,8,pipeline,113,24,114,0,6,2,6,2,1,6,6,180,180,1,1,0,yes,yes,0.230936,0.069238,0.11264,1110266,9bfe778ebfad630c52817797049bbd64c93ec8afb743628f4b3cfc94da705d0f,0.230936,'{img2sixel}' --threads=8 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,9,9,timed,7,ascending,9,pipeline,113,27,102,0,7,2,7,2,1,7,7,180,180,1,1,0,yes,yes,0.213126,0.06937,0.09676300000000002,1112011,e6899471b079cb9bd831d17515535daf8e5fcac8a8c80d6914af265f817c60d8,0.213126,'{img2sixel}' --threads=9 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,10,9,timed,7,ascending,10,pipeline,113,30,102,0,7,3,7,3,1,7,7,180,180,1,1,0,yes,yes,0.212528,0.069748,0.097332,1112011,e6899471b079cb9bd831d17515535daf8e5fcac8a8c80d6914af265f817c60d8,0.212528,'{img2sixel}' --threads=10 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,11,9,timed,7,ascending,11,pipeline,113,33,90,0,8,3,8,3,1,8,8,180,180,1,1,0,yes,yes,0.206352,0.06928899999999999,0.08638100000000001,1106783,6cab90aaee14d9032397ebe46bc5103ca33d7b7080cb7c28d1df03adc332b8d7,0.206352,'{img2sixel}' --threads=11 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,12,9,timed,7,ascending,12,pipeline,113,36,78,0,9,3,9,3,1,9,9,180,180,1,1,0,yes,yes,0.19825199999999998,0.070752,0.07623699999999999,1107546,88a62cbd9a5a024d4859507db08763ffb3559debc3b978621161b62a724a613e,0.19825199999999998,'{img2sixel}' --threads=12 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,13,9,timed,7,ascending,13,pipeline,113,39,72,0,10,3,10,3,1,10,10,180,180,1,1,0,yes,yes,0.187697,0.06945799999999999,0.068953,1110441,5c6cb8bd9a758fecc539dc3acb8a3a6ba2b2b27b5fdd24cdebaaa0919a5a9881,0.187697,'{img2sixel}' --threads=13 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,14,9,timed,7,ascending,14,pipeline,113,42,72,0,10,4,10,4,1,10,10,180,180,1,1,0,yes,yes,0.19034,0.06931799999999999,0.07062600000000001,1110441,5c6cb8bd9a758fecc539dc3acb8a3a6ba2b2b27b5fdd24cdebaaa0919a5a9881,0.19034,'{img2sixel}' --threads=14 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,15,9,timed,7,ascending,15,pipeline,113,45,66,0,11,4,11,4,1,11,11,180,180,1,1,0,yes,yes,0.188686,0.069396,0.069071,1109581,4aae527e86ba442f8de8813cd9b23bea87656927f4ee0a232b05caec50f546d0,0.188686,'{img2sixel}' --threads=15 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,16,9,timed,7,ascending,16,pipeline,113,48,60,0,12,4,12,4,1,12,12,180,180,1,1,0,yes,yes,0.18801199999999998,0.07052599999999999,0.065908,1109809,895b29fa9417beb77a66350ca9d1c646da69650b30ccce01be86acdd497dd934,0.18801199999999998,'{img2sixel}' --threads=16 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,16,10,timed,8,descending,1,pipeline,113,48,60,0,12,4,12,4,1,12,12,180,180,1,1,0,yes,yes,0.184603,0.070405,0.06439299999999999,1109809,895b29fa9417beb77a66350ca9d1c646da69650b30ccce01be86acdd497dd934,0.184603,'{img2sixel}' --threads=16 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,15,10,timed,8,descending,2,pipeline,113,45,66,0,11,4,11,4,1,11,11,180,180,1,1,0,yes,yes,0.190735,0.071051,0.069879,1109581,4aae527e86ba442f8de8813cd9b23bea87656927f4ee0a232b05caec50f546d0,0.190735,'{img2sixel}' --threads=15 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,14,10,timed,8,descending,3,pipeline,113,42,72,0,10,4,10,4,1,10,10,180,180,1,1,0,yes,yes,0.19092599999999998,0.069381,0.07111899999999999,1110441,5c6cb8bd9a758fecc539dc3acb8a3a6ba2b2b27b5fdd24cdebaaa0919a5a9881,0.19092599999999998,'{img2sixel}' --threads=14 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,13,10,timed,8,descending,4,pipeline,113,39,72,0,10,3,10,3,1,10,10,180,180,1,1,0,yes,yes,0.19053,0.069146,0.070137,1110441,5c6cb8bd9a758fecc539dc3acb8a3a6ba2b2b27b5fdd24cdebaaa0919a5a9881,0.19053,'{img2sixel}' --threads=13 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,12,10,timed,8,descending,5,pipeline,113,36,78,0,9,3,9,3,1,9,9,180,180,1,1,0,yes,yes,0.196863,0.06928200000000001,0.07580300000000001,1107546,88a62cbd9a5a024d4859507db08763ffb3559debc3b978621161b62a724a613e,0.196863,'{img2sixel}' --threads=12 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,11,10,timed,8,descending,6,pipeline,113,33,90,0,8,3,8,3,1,8,8,180,180,1,1,0,yes,yes,0.20693,0.06935,0.08671600000000002,1106783,6cab90aaee14d9032397ebe46bc5103ca33d7b7080cb7c28d1df03adc332b8d7,0.20693,'{img2sixel}' --threads=11 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,10,10,timed,8,descending,7,pipeline,113,30,102,0,7,3,7,3,1,7,7,180,180,1,1,0,yes,yes,0.212944,0.06933,0.097896,1112011,e6899471b079cb9bd831d17515535daf8e5fcac8a8c80d6914af265f817c60d8,0.212944,'{img2sixel}' --threads=10 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,9,10,timed,8,descending,8,pipeline,113,27,102,0,7,2,7,2,1,7,7,180,180,1,1,0,yes,yes,0.214592,0.069597,0.09817200000000001,1112011,e6899471b079cb9bd831d17515535daf8e5fcac8a8c80d6914af265f817c60d8,0.214592,'{img2sixel}' --threads=9 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,8,10,timed,8,descending,9,pipeline,113,24,114,0,6,2,6,2,1,6,6,180,180,1,1,0,yes,yes,0.231792,0.070642,0.112206,1110266,9bfe778ebfad630c52817797049bbd64c93ec8afb743628f4b3cfc94da705d0f,0.231792,'{img2sixel}' --threads=8 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,7,10,timed,8,descending,10,pipeline,113,21,138,0,5,2,5,2,1,5,5,180,180,1,1,0,yes,yes,0.25467700000000004,0.06930800000000001,0.13415900000000003,1112165,72ca254012a3e3e522ddd8c8a1ac9bdfc00d5af6cb5fb14101fb73d8b4ad558a,0.25467700000000004,'{img2sixel}' --threads=7 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,6,10,timed,8,descending,11,pipeline,113,18,174,0,4,2,4,2,1,4,4,180,180,1,1,0,yes,yes,0.29052,0.07028799999999999,0.16552799999999998,1112687,f983921ff065e81bf243edcc24e56c0d506e943475ecf24c196e1a89db6f6891,0.29052,'{img2sixel}' --threads=6 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,5,10,timed,8,descending,12,pipeline,113,15,228,0,3,2,3,2,1,3,3,180,180,1,1,0,yes,yes,0.349121,0.070273,0.219819,1110687,7f210772d0cea09d8936b3b53de6b570dc34fbccbbd14e178137bec614255a07,0.349121,'{img2sixel}' --threads=5 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,4,10,timed,8,descending,13,pipeline,113,12,342,0,2,2,2,2,1,2,2,180,180,1,1,0,yes,yes,0.455899,0.07004599999999998,0.320511,1112109,2dfe38f3bf3164808afd092ab6330aae11349fbecfda4a21833c2c99fd7f24e2,0.455899,'{img2sixel}' --threads=4 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
fe4e7dd44662777ac5f9a1f25b5b660976c00e02,1920x1080,1920,1080,2073600,3,10,timed,8,descending,14,pipeline,113,9,678,0,1,2,0,2,1,0,0,180,180,1,1,0,yes,yes,0.772908,0.069089,0.628285,1114189,0dee79433e5fb73e188ea6579751b04036cca248fbb9e01b02391a85b7974486,0.772908,'{img2sixel}' --threads=3 --precision=8bit --quality=full --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1 --merge-policy=ward -Xoklab -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=6bit:shared_instance=1 -p 256 -w 1920 -h 1080 -v -J '{log}' -o '{output}' '{input}'
