revision,platform,fixture_id,fixture_label,fixture_class,input,width,height,colors,colorspace,label,binbits,source_points,effective_points,effective_points_per_color,seeds,MS-SSIM_regret_median,MS-SSIM_regret_p90,MS-SSIM_regret_max,Delta E00_regret_median,Delta E00_regret_p90,Delta E00_regret_max,Delta Chroma_regret_median,Delta Chroma_regret_p90,Delta Chroma_regret_max,encoded_size_ratio_median,encoded_size_ratio_p90,encoded_size_ratio_max,strict_pass_count,strict_pass_rate,balanced_pass_count,balanced_pass_rate,relaxed_pass_count,relaxed_pass_rate
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,cielab,CIELAB,6,434172,1489,11.6328125,5,8.000000000008e-06,2.1400000000038057e-05,2.5000000000052758e-05,0.009399000000000046,0.07950319999999998,0.10320399999999996,0.02385799999999999,0.05312339999999998,0.07255299999999998,1.0838155084095482,1.0994957652114001,1.10085010155154,4,0.8,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,cielab,CIELAB,7,434172,3547,27.7109375,5,3.000000000086267e-06,8.28000000000717e-05,8.800000000008801e-05,0.007736000000000076,0.08429519999999996,0.12502999999999997,0.013780999999999988,0.04784040000000003,0.06549000000000005,1.0466670786470564,1.083889060758838,1.084774557080902,4,0.8,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,cielab,CIELAB,8,434172,6615,51.6796875,5,2.6000000000081513e-05,0.00014500000000003955,0.00020100000000000673,0.013779999999999903,0.0867762,0.130703,0.033469999999999944,0.10005820000000004,0.12830300000000006,1.041692415441025,1.058942348061964,1.0633388471282899,4,0.8,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,din99d,DIN99d,4,434172,196,1.53125,5,0.0007110000000000172,0.0007241999999999971,0.0007329999999999837,0.10391899999999998,0.11181059999999994,0.1132749999999999,0.21367299999999995,0.23199980000000003,0.23824700000000004,0.9748637989917059,0.9919150133947381,0.9959116079283755,0,0.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,din99d,DIN99d,5,434172,750,5.859375,5,1.8000000000073513e-05,0.0001328000000000218,0.00018200000000001548,0.003746000000000027,0.022574399999999994,0.03024400000000005,0.023218000000000016,0.033353400000000005,0.036455000000000015,1.0273166101147198,1.0543846251894804,1.0545941893543385,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,din99d,DIN99d,6,434172,2202,17.203125,5,3.300000000006076e-05,0.00010020000000001694,0.00011300000000002974,0.03568500000000008,0.043352199999999994,0.046208999999999945,0.029486999999999985,0.06390360000000002,0.07541200000000003,1.067380074558656,1.075562970353592,1.0781866169849401,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,din99d,DIN99d,7,434172,4872,38.0625,5,3.2000000000032e-05,9.959999999995529e-05,0.00010199999999993548,0.02335100000000001,0.035751599999999974,0.03811599999999993,0.039256999999999986,0.06018600000000003,0.06388000000000005,1.0514412912668727,1.0810023735262657,1.0891725632362155,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,din99d,DIN99d,8,434172,8245,64.4140625,5,8.900000000000574e-05,0.00011919999999998598,0.000136000000000025,0.022576999999999958,0.033976000000000006,0.03519800000000006,0.047646999999999995,0.06131040000000003,0.06931600000000004,1.0478126524638152,1.0728715085714706,1.0816125860373649,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,gamma,gamma sRGB,4,434172,512,4.0,5,0.00011399999999994748,0.000132800000000044,0.000140000000000029,0.06859399999999999,0.07084139999999998,0.07170099999999996,0.04912,0.0564254,0.056783,0.9569532893270135,0.961107441567399,0.9623401371235487,0,0.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,gamma,gamma sRGB,5,434172,1614,12.609375,5,-1.399999999995849e-05,1.780000000000115e-05,2.6999999999999247e-05,0.010338999999999987,0.01518099999999999,0.015818999999999972,0.0045560000000000045,0.017790599999999997,0.022252999999999995,1.002506577373834,1.023288534770841,1.0275378754834394,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,gamma,gamma sRGB,6,434172,3652,28.53125,5,2.5000000000052758e-05,5.5799999999961444e-05,6.899999999998574e-05,0.036626999999999965,0.0398944,0.040980000000000016,0.020189000000000012,0.029842800000000003,0.03414600000000001,1.0160214757970423,1.0417249756171598,1.044869654047895,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,gamma,gamma sRGB,7,434172,6696,52.3125,5,8.900000000000574e-05,0.00010080000000001199,0.00010799999999999699,0.046031000000000044,0.05139779999999998,0.054066999999999976,0.04257,0.044418,0.044576000000000005,1.0109845286992156,1.0318502750900607,1.0415103235565684,4,0.8,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,gamma,gamma sRGB,8,434172,10465,81.7578125,5,0.00016300000000002424,0.00018160000000000398,0.00018200000000001548,0.07158700000000001,0.102262,0.11985600000000002,0.06403700000000001,0.10059900000000001,0.119863,0.9747568677593088,0.9900328838213284,0.9974559456220655,0,0.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,linear,linear RGB,4,434172,434,3.390625,5,0.0031809999999999894,0.0031880000000000354,0.0031880000000000797,0.244124,0.2456198,0.245653,0.075855,0.07938020000000001,0.080785,0.782624144976459,0.811879445307664,0.812834761986112,0,0.0,0,0.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,linear,linear RGB,5,434172,1222,9.546875,5,0.0003450000000000397,0.00035340000000001477,0.0003589999999999982,0.049846999999999975,0.05153839999999997,0.052232,0.027503,0.0305252,0.03106399999999998,0.8712284643450079,0.8823941754896782,0.8842037563686427,3,0.6,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,linear,linear RGB,6,434172,2778,21.703125,5,0.00036800000000003497,0.0003737999999999575,0.0003749999999999032,0.06604100000000002,0.06728400000000001,0.06797000000000003,0.06258,0.06395139999999999,0.064115,0.8908562872446262,0.9077651820478039,0.9171445502160034,1,0.2,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,linear,linear RGB,7,434172,5055,39.4921875,5,0.0004650000000000487,0.0005522000000000027,0.0005530000000000257,0.106792,0.11295699999999995,0.11593299999999995,0.09591799999999998,0.10740200000000001,0.11084,0.823271990674387,0.8897292004289747,0.9050255750620534,0,0.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,linear,linear RGB,8,434172,7244,56.59375,5,0.00014700000000000824,0.0003558000000000172,0.0004730000000000567,0.06241399999999997,0.0857338,0.09747100000000003,0.06804199999999999,0.0880976,0.09945999999999999,0.9082613982373808,0.9336932455351179,0.9362569462951448,2,0.4,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,oklab,OKLab,4,434172,125,0.9765625,5,0.0009049999999999336,0.0009315999999999881,0.0009379999999999944,0.058814000000000144,0.08453500000000003,0.09176300000000004,0.09873200000000004,0.10767659999999987,0.11349299999999984,0.9337387673595353,0.9409125542739061,0.9450938219242792,1,0.2,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,oklab,OKLab,5,434172,464,3.625,5,4.399999999993298e-05,0.00012979999999997993,0.00014899999999995472,0.019406000000000034,0.03081920000000009,0.03492000000000006,0.012631999999999977,0.03917719999999996,0.05493199999999998,1.030181760832709,1.0404082641280024,1.0431252710457575,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,oklab,OKLab,6,434172,1515,11.8359375,5,-5.000000000032756e-06,4.739999999998634e-05,6.099999999997774e-05,-0.011730999999999936,0.02563940000000007,0.026807000000000025,0.030977000000000032,0.06550439999999993,0.0697239999999999,1.0711679749138165,1.0834808428093616,1.0911621433542102,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,oklab,OKLab,7,434172,3661,28.6015625,5,3.300000000006076e-05,6.48000000000204e-05,7.40000000000185e-05,0.008949000000000096,0.04147200000000005,0.06062400000000001,0.00853399999999982,0.033494000000000045,0.03506000000000009,1.0444773538210768,1.05710983463918,1.06532328825149,4,0.8,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,128,oklab,OKLab,8,434172,6873,53.6953125,5,8.199999999991547e-05,0.0001144000000000256,0.00012000000000000899,-0.02396200000000004,0.006754200000000133,0.009637000000000118,0.011285999999999907,0.021354999999999968,0.02349099999999993,1.0342509915789062,1.061664259865991,1.0754346883255135,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,cielab,CIELAB,4,434172,138,0.5390625,5,0.0013919999999999488,0.0013960000000000196,0.0013960000000000639,0.31844799999999995,0.330597,0.33620300000000003,0.5398480000000001,0.5431402000000001,0.544925,0.8379385683074155,0.8518945149049537,0.8519129173716378,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,cielab,CIELAB,5,434172,492,1.921875,5,0.00017499999999992522,0.00017919999999997936,0.00017999999999995797,0.09875100000000003,0.10927200000000001,0.110618,0.09512399999999999,0.10917940000000001,0.112761,1.0090806671579715,1.0176302210479506,1.0230475945679647,0,0.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,cielab,CIELAB,6,434172,1489,5.81640625,5,4.999999999921734e-06,1.0399999999943788e-05,1.399999999995849e-05,0.015762000000000054,0.06483760000000005,0.08616600000000008,0.026105999999999963,0.0531008,0.06481599999999998,1.0677290148820828,1.0700907981039185,1.0705393479844065,4,0.8,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,cielab,CIELAB,7,434172,3547,13.85546875,5,5.999999999950489e-06,7.200000000029404e-06,8.000000000008e-06,0.004296999999999995,0.03357460000000004,0.05152500000000004,0.02143600000000001,0.034907999999999974,0.041215999999999975,1.0656131855061381,1.0815156326123478,1.0865198283618243,4,0.8,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,cielab,CIELAB,8,434172,6615,25.83984375,5,3.799999999998249e-05,4.819999999996494e-05,5.299999999996974e-05,-0.04319899999999999,-0.01453059999999997,-0.012234999999999996,-0.01632,0.010914800000000014,0.013828000000000007,1.0439446515015207,1.0841512155372133,1.0885760160215463,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,din99d,DIN99d,4,434172,196,0.765625,5,0.0007650000000000157,0.0007672000000000124,0.0007679999999999909,0.13177099999999997,0.17253759999999999,0.17340599999999995,0.21800600000000003,0.2376346,0.23814899999999994,0.8814405572808538,0.8826533663516152,0.8828509733969463,0,0.0,3,0.6,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,din99d,DIN99d,5,434172,750,2.9296875,5,2.4999999999941735e-05,2.799999999996139e-05,2.999999999997449e-05,0.006529000000000007,0.046455600000000014,0.048628000000000005,0.00190499999999999,0.022330200000000012,0.023895,0.9638038014116603,0.973404335250323,0.9772403616835098,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,din99d,DIN99d,6,434172,2202,8.6015625,5,8.000000000008e-06,2.0200000000025753e-05,2.1000000000048757e-05,-0.02312000000000003,0.021648399999999967,0.026295999999999986,-0.04869600000000002,-0.025189400000000008,-0.024529000000000023,1.0239636918929524,1.0416723381871558,1.0475048435139587,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,din99d,DIN99d,7,434172,4872,19.03125,5,3.399999999997849e-05,8.36000000000059e-05,9.40000000000385e-05,-0.098306,-0.016540799999999967,0.021120000000000028,-0.16025099999999998,-0.05572939999999999,-1.8999999999991246e-05,1.0661326235507895,1.086919591092429,1.0913226420408477,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,din99d,DIN99d,8,434172,8245,32.20703125,5,2.0000000000020002e-05,3.359999999996699e-05,4.199999999998649e-05,-0.04873099999999997,0.020975000000000014,0.03589500000000001,-0.043984999999999996,0.02461920000000001,0.038173999999999986,1.0672571433377913,1.0930021695565344,1.0957353330091537,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,gamma,gamma sRGB,4,434172,512,2.0,5,8.20000000000265e-05,0.00010179999999995194,0.00011299999999991872,0.08497900000000003,0.08752559999999995,0.08877599999999997,0.073994,0.0770672,0.078532,0.8856251934017281,0.8943377946084068,0.8995119857569784,0,0.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,gamma,gamma sRGB,5,434172,1614,6.3046875,5,-5.000000000032756e-06,8.999999999970146e-06,1.6999999999933735e-05,0.008832000000000007,0.016418999999999996,0.017776999999999987,0.003844,0.010974599999999998,0.014344999999999997,0.9623114581101775,0.9709327765547835,0.9755367390344717,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,gamma,gamma sRGB,6,434172,3652,14.265625,5,3.399999999997849e-05,4.779999999993123e-05,5.499999999991623e-05,0.021513000000000004,0.026478199999999973,0.02843699999999999,0.014260999999999982,0.016174599999999997,0.016447000000000003,1.0301270302222434,1.0316479570191983,1.0322404590874432,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,gamma,gamma sRGB,7,434172,6696,26.15625,5,3.2999999999949736e-05,4.739999999998634e-05,5.299999999996974e-05,0.031499,0.04618019999999997,0.04840099999999997,0.03018399999999999,0.0383108,0.039971999999999994,0.9986194092023518,1.0192175762078022,1.032468048578877,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,gamma,gamma sRGB,8,434172,10465,40.87890625,5,5.699999999997374e-05,0.00010519999999993867,0.00012599999999995948,0.04881000000000002,0.05575279999999999,0.056398000000000004,0.048597000000000015,0.05346300000000001,0.05663700000000001,0.9918037339426975,1.01413744473086,1.020673046353405,3,0.6,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,linear,linear RGB,4,434172,434,1.6953125,5,0.0031849999999999934,0.00318719999999999,0.0031879999999999686,0.26588,0.26805239999999997,0.269232,0.09292,0.0939474,0.09457299999999999,0.7303560681632687,0.7456225849538449,0.7541461942213205,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,linear,linear RGB,5,434172,1222,4.7734375,5,0.0002710000000000212,0.0002836000000000283,0.00028600000000000847,0.05475799999999997,0.06159559999999997,0.062185999999999964,0.03590200000000002,0.041040199999999985,0.04178499999999999,0.8774539889851799,0.8948407026865122,0.9048848791776365,0,0.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,linear,linear RGB,6,434172,2778,10.8515625,5,0.00024599999999996847,0.0002522000000000135,0.0002550000000000052,0.04728199999999999,0.05816919999999996,0.062019999999999964,0.043169999999999986,0.06077779999999999,0.06581699999999999,0.9163458288333595,0.9196925713488987,0.9215131578947369,3,0.6,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,linear,linear RGB,7,434172,5055,19.74609375,5,6.799999999995698e-05,0.00023620000000004193,0.00024900000000005473,0.045097,0.14642099999999997,0.14961899999999995,0.067138,0.12055179999999999,0.12499899999999997,0.9409160467761603,1.0055524955669564,1.0146898529337782,3,0.6,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,linear,linear RGB,8,434172,7244,28.296875,5,5.199999999994098e-05,0.00026239999999999597,0.00037599999999993194,0.04665399999999997,0.0631204,0.06365399999999999,0.05279300000000001,0.06476920000000001,0.072718,0.9761945454989379,0.9920920101326915,0.9949215561802848,3,0.6,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,oklab,OKLab,4,434172,125,0.48828125,5,0.0009709999999999441,0.0009731999999999408,0.0009739999999999194,0.11782100000000006,0.1191768,0.11964999999999992,0.13026000000000004,0.13738859999999997,0.13953499999999996,0.776099003503889,0.7905645002038261,0.7931422336005373,0,0.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,oklab,OKLab,5,434172,464,1.8125,5,2.999999999997449e-05,5.900000000000905e-05,7.100000000004325e-05,0.033499999999999974,0.05731079999999995,0.06759599999999999,0.003906999999999883,0.017450199999999996,0.02417899999999995,0.9574165481469087,0.9683257018480416,0.9724849960129265,4,0.8,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,oklab,OKLab,6,434172,1515,5.91796875,5,0.0,4.479999999997819e-05,6.60000000000105e-05,0.00875999999999999,0.03208739999999999,0.04112899999999997,-0.011357000000000061,0.018080200000000036,0.02796299999999996,1.0220170394930121,1.0302117016095456,1.0338743411695808,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,oklab,OKLab,7,434172,3661,14.30078125,5,-2.9999999999752447e-06,2.6599999999987748e-05,4.300000000001525e-05,-0.016096,0.004199800000000021,0.008379000000000025,0.0036920000000000286,0.016235999999999962,0.02117199999999997,1.0294831519047967,1.0610573489575599,1.0672779834828492,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,flat-artwork,flat artwork,flat-artwork,images/vimperator3.png,582,746,256,oklab,OKLab,8,434172,6873,26.84765625,5,1.0999999999983245e-05,2.67999999999935e-05,3.199999999992098e-05,0.01905799999999991,0.029060000000000044,0.03002400000000005,0.011251000000000122,0.036890999999999924,0.03844099999999995,1.0356897849912157,1.0592805399690532,1.0691904142359507,5,1.0,5,1.0,5,1.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,cielab,CIELAB,4,270000,135,2.109375,5,0.01292799999999994,0.014906599999999992,0.016051000000000037,0.743614,0.7892196,0.8055179999999997,0.6701869999999999,0.7539411999999996,0.7651419999999998,0.9662062796585758,0.9870615285005473,0.9907637839599444,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,cielab,CIELAB,5,270000,538,8.40625,5,0.0031050000000000244,0.0068769999999999335,0.008572999999999942,0.30110499999999973,0.3539836000000002,0.3793200000000003,0.3341179999999999,0.36087899999999973,0.3702709999999998,0.9704968237844722,1.024179972679989,1.048928984090303,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,cielab,CIELAB,6,270000,2519,39.359375,5,0.0031879999999999686,0.006267800000000001,0.006761000000000017,0.15260200000000035,0.24042399999999986,0.25505999999999984,0.17807400000000007,0.2291325999999998,0.25888699999999965,0.962355402598584,0.9964063238308525,1.0182355468779447,0,0.0,1,0.2,3,0.6
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,cielab,CIELAB,7,270000,11187,174.796875,5,0.004317000000000015,0.006518200000000007,0.0070550000000000335,0.07376300000000002,0.21537599999999985,0.27632999999999974,0.06720700000000024,0.15954700000000002,0.2013450000000001,0.9344280508399253,0.9563499624852305,0.9698221622523082,0,0.0,2,0.4,3,0.6
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,cielab,CIELAB,8,270000,37601,587.515625,5,0.0017779999999999463,0.004894600000000038,0.0063910000000000355,0.05295899999999998,0.18313240000000014,0.258772,0.07101599999999975,0.1434762,0.16183499999999995,1.0124686211393636,1.031033900904677,1.0424202913931382,1,0.2,3,0.6,4,0.8
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,din99d,DIN99d,4,270000,208,3.25,5,0.012939999999999952,0.013670999999999989,0.013857000000000008,0.40108299999999986,0.45055860000000003,0.46172499999999994,0.426345,0.5069753999999997,0.5188389999999998,0.8873678288591088,0.9085138168270908,0.9170270373336384,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,din99d,DIN99d,5,270000,933,14.578125,5,0.006950000000000012,0.008684000000000004,0.009838000000000013,0.23666300000000007,0.31603020000000015,0.3337810000000001,0.24041699999999988,0.34932499999999983,0.3756149999999998,0.9279357099869012,0.9812808405192066,0.98500600496607,0,0.0,0,0.0,0,0.0
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,din99d,DIN99d,6,270000,4206,65.71875,5,0.005037999999999987,0.006242999999999954,0.0064349999999999685,0.18104599999999982,0.2585098,0.28098899999999993,0.2131470000000002,0.38369319999999996,0.49333399999999994,0.8959925140545678,0.9401774142029498,0.9540479731533387,0,0.0,0,0.0,1,0.2
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,natural-snake,natural photograph,natural,images/snake.png,600,450,64,din99d,DIN99d,7,270000,16161,252.515625,5,0.004491000000000023,0.006028400000000022,0.006170000000000009,0.09116800000000014,0.16278219999999993,0.1661269999999999,0.07318200000000008,0.2081757999999998,0.2682829999999998,0.9447225307617962,0.9939123671510475,1.0100522442130955,0,0.0,1,0.2,3,0.6
