revision,platform,sweep,control_value,fixture_id,fixture_label,fixture_class,colors,colorspace,policy,timing,rate,channel_l,merge_policy,MS-SSIM,Delta E00_mean,Delta Chroma_mean,palette_entries,palette_channels,unsafe_entries,unsafe_channels,unsafe_channel_fraction,mean_abs_roundtrip_drift,max_abs_roundtrip_drift,encoded_bytes,command,assessment_command
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0,natural-snake,natural photograph,natural,64,gamma,none,off,0.0,0.85,none,0.979055,3.189964,2.899705,64,192,61,110,0.5729166666666666,0.5729166666666666,1,194920,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.25,natural-snake,natural photograph,natural,64,gamma,nearest,all,0.25,0.85,none,0.978917,3.204418,2.876289,64,192,40,47,0.24479166666666666,0.24479166666666666,1,194020,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.5,natural-snake,natural photograph,natural,64,gamma,nearest,all,0.5,0.85,none,0.978378,3.208322,2.909168,64,192,0,0,0.0,0.0,0,193364,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.5:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.75,natural-snake,natural photograph,natural,64,gamma,nearest,all,0.75,0.85,none,0.977528,3.224193,2.981388,64,192,0,0,0.0,0.0,0,193042,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.75:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,1,natural-snake,natural photograph,natural,64,gamma,nearest,all,1.0,0.85,none,0.975467,3.32216,3.076254,64,192,0,0,0.0,0.0,0,193956,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0,natural-snake,natural photograph,natural,64,linear,none,off,0.0,0.85,none,0.97808,3.593993,3.981051,64,192,59,109,0.5677083333333334,0.5677083333333334,1,194415,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.25,natural-snake,natural photograph,natural,64,linear,nearest,all,0.25,0.85,none,0.97922,3.584424,4.041157,64,192,36,50,0.2604166666666667,0.2604166666666667,1,193738,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.5,natural-snake,natural photograph,natural,64,linear,nearest,all,0.5,0.85,none,0.97747,3.699852,4.140471,64,192,0,0,0.0,0.0,0,203458,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.5:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.75,natural-snake,natural photograph,natural,64,linear,nearest,all,0.75,0.85,none,0.97713,3.708219,4.020447,64,192,0,0,0.0,0.0,0,200159,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.75:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,1,natural-snake,natural photograph,natural,64,linear,nearest,all,1.0,0.85,none,0.975794,3.894259,4.327872,64,192,0,0,0.0,0.0,0,207543,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0,natural-snake,natural photograph,natural,64,oklab,none,off,0.0,0.85,none,0.982282,3.442054,3.551071,64,192,60,107,0.5572916666666666,0.5572916666666666,1,185576,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xoklab -Woklab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.25,natural-snake,natural photograph,natural,64,oklab,nearest,all,0.25,0.85,none,0.984048,3.491359,3.456323,64,192,51,89,0.4635416666666667,0.4635416666666667,1,192630,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xoklab -Woklab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.5,natural-snake,natural photograph,natural,64,oklab,nearest,all,0.5,0.85,none,0.980734,3.680793,3.509596,64,192,20,22,0.11458333333333333,0.11458333333333333,1,195708,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xoklab -Woklab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.5:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.75,natural-snake,natural photograph,natural,64,oklab,nearest,all,0.75,0.85,none,0.982273,3.70053,3.922739,64,192,4,5,0.026041666666666668,0.026041666666666668,1,201252,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xoklab -Woklab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.75:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,1,natural-snake,natural photograph,natural,64,oklab,nearest,all,1.0,0.85,none,0.981022,3.697137,3.825289,64,192,0,0,0.0,0.0,0,199365,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xoklab -Woklab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0,natural-snake,natural photograph,natural,64,cielab,none,off,0.0,0.85,none,0.965515,3.611498,2.851834,64,192,57,108,0.5625,0.5625,1,196093,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xcielab -Wcielab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.25,natural-snake,natural photograph,natural,64,cielab,nearest,all,0.25,0.85,none,0.968461,3.423129,2.704367,64,192,39,55,0.2864583333333333,0.2864583333333333,1,196280,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xcielab -Wcielab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.5,natural-snake,natural photograph,natural,64,cielab,nearest,all,0.5,0.85,none,0.967277,3.421919,2.696927,64,192,4,4,0.020833333333333332,0.020833333333333332,1,202222,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xcielab -Wcielab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.5:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.75,natural-snake,natural photograph,natural,64,cielab,nearest,all,0.75,0.85,none,0.966388,3.51518,2.842361,64,192,0,0,0.0,0.0,0,198492,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xcielab -Wcielab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.75:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,1,natural-snake,natural photograph,natural,64,cielab,nearest,all,1.0,0.85,none,0.965486,3.465157,2.813903,64,192,0,0,0.0,0.0,0,205091,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xcielab -Wcielab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0,natural-snake,natural photograph,natural,64,din99d,none,off,0.0,0.85,none,0.967213,3.611303,3.466722,64,192,59,110,0.5729166666666666,0.5729166666666666,1,202810,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xdin99d -Wdin99d --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.25,natural-snake,natural photograph,natural,64,din99d,nearest,all,0.25,0.85,none,0.968807,3.396363,3.223957,64,192,47,80,0.4166666666666667,0.4166666666666667,1,200262,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xdin99d -Wdin99d --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.5,natural-snake,natural photograph,natural,64,din99d,nearest,all,0.5,0.85,none,0.96649,3.494087,3.242459,64,192,4,4,0.020833333333333332,0.020833333333333332,1,199149,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xdin99d -Wdin99d --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.5:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.75,natural-snake,natural photograph,natural,64,din99d,nearest,all,0.75,0.85,none,0.966105,3.646446,3.491425,64,192,0,0,0.0,0.0,0,201241,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xdin99d -Wdin99d --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.75:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,1,natural-snake,natural photograph,natural,64,din99d,nearest,all,1.0,0.85,none,0.96688,3.430377,3.339691,64,192,0,0,0.0,0.0,0,199602,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xdin99d -Wdin99d --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0,flat-artwork,flat artwork,flat-artwork,64,gamma,none,off,0.0,0.85,none,0.999472,0.562185,0.267338,64,192,51,100,0.5208333333333334,0.5208333333333334,1,89221,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.25,flat-artwork,flat artwork,flat-artwork,64,gamma,nearest,all,0.25,0.85,none,0.994276,0.634215,0.3292,64,192,32,53,0.2760416666666667,0.2760416666666667,1,117491,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.5,flat-artwork,flat artwork,flat-artwork,64,gamma,nearest,all,0.5,0.85,none,0.989221,0.835818,0.991278,64,192,0,0,0.0,0.0,0,138895,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.5:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.75,flat-artwork,flat artwork,flat-artwork,64,gamma,nearest,all,0.75,0.85,none,0.985903,0.877906,1.020672,64,192,0,0,0.0,0.0,0,152259,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.75:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,1,flat-artwork,flat artwork,flat-artwork,64,gamma,nearest,all,1.0,0.85,none,0.984729,0.891535,1.022491,64,192,0,0,0.0,0.0,0,155296,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0,flat-artwork,flat artwork,flat-artwork,64,linear,none,off,0.0,0.85,none,0.996887,0.85016,1.039468,64,192,53,113,0.5885416666666666,0.5885416666666666,1,86088,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.25,flat-artwork,flat artwork,flat-artwork,64,linear,nearest,all,0.25,0.85,none,0.996311,0.852097,1.016181,64,192,36,53,0.2760416666666667,0.2760416666666667,1,86661,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.5,flat-artwork,flat artwork,flat-artwork,64,linear,nearest,all,0.5,0.85,none,0.995958,0.863496,1.026852,64,192,0,0,0.0,0.0,0,86616,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.5:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.75,flat-artwork,flat artwork,flat-artwork,64,linear,nearest,all,0.75,0.85,none,0.995774,0.869721,1.023613,64,192,0,0,0.0,0.0,0,89267,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.75:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,1,flat-artwork,flat artwork,flat-artwork,64,linear,nearest,all,1.0,0.85,none,0.995692,0.869978,1.024626,64,192,0,0,0.0,0.0,0,88723,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0,flat-artwork,flat artwork,flat-artwork,64,oklab,none,off,0.0,0.85,none,0.976328,1.205527,1.110129,64,192,61,118,0.6145833333333334,0.6145833333333334,1,146960,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xoklab -Woklab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.25,flat-artwork,flat artwork,flat-artwork,64,oklab,nearest,all,0.25,0.85,none,0.997881,1.230313,1.081524,64,192,48,85,0.4427083333333333,0.4427083333333333,1,203749,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xoklab -Woklab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
85a2674e53a2d7b75c6944b5a87b04ee9ea182b1,macOS-26.5.1-arm64-arm-64bit,rate,0.5,flat-artwork,flat artwork,flat-artwork,64,oklab,nearest,all,0.5,0.85,none,0.982546,1.348961,1.310088,64,192,21,25,0.13020833333333334,0.13020833333333334,1,206705,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xoklab -Woklab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.5:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
